Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
64790,7iTc8SCRyBUmrAZECtbRxu,Nat King Cole Trio,Slow Christmas Songs 2022,The Little Christmas Tree - Remastered,0,194973,False,0.303,0.11,10,-17.357,1,0.0313,0.812,6.65e-06,0.146,0.309,77.842,4,jazz
64791,57CSQQXRzfjBgkBMrHsvfv,Nat King Cole Trio,Christmas Eve At Home,All I Want For Christmas (Is My Two Front Teeth),0,151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz
64792,7mfP36qnj3HhVwMJNLbyXF,Nat King Cole Trio,Chill Christmas Dinner,The Little Christmas Tree - Remastered,0,194973,False,0.303,0.11,10,-17.357,1,0.0313,0.812,6.65e-06,0.146,0.309,77.842,4,jazz
64793,6JB5maj0LjMQEf8Ws51rXJ,Nat King Cole Trio,Christmas Classics,All I Want For Christmas (Is My Two Front Teeth),0,151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz
64794,67Tjyd7btsdFD5RhCj4R4v,Nat King Cole Trio,pov: you rock around the christmas tree,All I Want For Christmas (Is My Two Front Teeth),0,151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz
64795,3tlzhLBitqrVvPPtj4pYDM,Nat King Cole Trio,pov: you are an christmas elf,All I Want For Christmas (Is My Two Front Teeth),0,151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz
64796,6RakAnmeM3Svmz70yEmzIy,Nat King Cole Trio,Lonely Christmas 2022,The Little Christmas Tree - Remastered,0,194973,False,0.303,0.11,10,-17.357,1,0.0313,0.812,6.65e-06,0.146,0.309,77.842,4,jazz
64797,4VtRHHg0EOISSxDZzx2WCJ,Nat King Cole Trio,Home At Christmas,All I Want For Christmas (Is My Two Front Teeth),0,151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz
64798,7KOc3UXMUEjN9vFfzjcTT7,Nat King Cole Trio,Home For Christmas 2022,All I Want For Christmas (Is My Two Front Teeth),0,151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz
64799,2rIjgkKUeco9MpAFmtGN9x,Nat King Cole Trio,pov: you have a holly jolly christmas,All I Want For Christmas (Is My Two Front Teeth),0,151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz
64262,0B8saEM7u2C9UgiZJMQqTT,Nat King Cole;John Legend,Holidays Are Coming,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64270,0bXeqAJeMZ8U0WTYj0ieNI,Nat King Cole;John Legend,All I Want For Christmas Is You,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64274,5ZIE2SUAd4Zbc9h7U9vAQA,Nat King Cole;John Legend,Christmas Dinner 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64278,3vyeSoDVYRfAzk3GFXEn9U,Nat King Cole;John Legend,World's Best Christmas Playlist,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64280,761gSqtu2luRrFCRnH1hpz,Nat King Cole;John Legend,Rockin' Around The Christmas Tree 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64281,2kOkcog3bAnKvKSm8hecre,Nat King Cole;John Legend,Santa Claus Is Coming To Town,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64282,3u9eGxlgdrFYUoAK13CAIo,Nat King Cole;John Legend,Christmas Best Hits 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64307,4BTUoLFbZy69ulVTZoOn5r,Nat King Cole;John Legend,Christmas 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64314,1dbSIvvmPiOFV3guqpJ32S,Nat King Cole;John Legend,pov: you are walking in a winter wonderland,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64315,0NvcKIkVy2X8AJKiF1aA0c,Nat King Cole;John Legend,Rock Christmas 2022 - The Very Best Of,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64320,5AJWLo3UQX9pVN852i8CPU,Nat King Cole;John Legend,Weihnachten Playlist,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64324,2FsD3W3i69WGlexZPHlCT9,Nat King Cole;John Legend,Beste Weihnachtslieder,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64336,747kue9z2xnj1eSFvARfTD,Nat King Cole;John Legend,Jingle Bell Rock 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64373,0rei0tr7M6QH8fPZ026BfS,Nat King Cole;John Legend,pov: you have a holly jolly christmas,The Christmas Song (Chestnuts Roasting On An Open Fire),0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz
64513,0VXJD6Gf5pUmEvMdvgcuBM,Natalie Cole,Coffee Break,Coffee Time,1,148333,False,0.748,0.31,8,-8.917,1,0.0448,0.488,0.0,0.136,0.499,129.924,4,jazz
103572,0VXJD6Gf5pUmEvMdvgcuBM,Natalie Cole,Coffee Break,Coffee Time,1,148333,False,0.748,0.31,8,-8.917,1,0.0448,0.488,0.0,0.136,0.499,129.924,4,soul
103577,72XEjQvIWzWfTbH2qRXd6F,Natalie Cole,Jazz Noir,Our Love Is Here To Stay,0,209960,False,0.399,0.0971,0,-14.966,1,0.0285,0.863,3.83e-06,0.0715,0.135,68.897,4,soul
37058,1Zstms8GsmKgNs5ZNxOiMC,Nate Dogg,Rap Homage,I Got Love,0,238760,True,0.912,0.416,10,-5.822,0,0.159,0.409,0.256,0.0788,0.643,90.046,4,funk
53223,1RF02Cf80mTaeNXG2P2boR,Nathan Dawe;Ella Henderson,21 Reasons (feat. Ella Henderson),21 Reasons (feat. Ella Henderson),83,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53569,7aOy14i2bhauyZl4r3TcP2,Nathan Dawe;Ella Henderson,All That Really Matters - Just Hits,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53570,0CaXasBTOik4qmIiAQsEZK,Nathan Dawe;Ella Henderson,Back to School!,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53571,5oY1YpakH5QxTMaZv4eCMi,Nathan Dawe;Ella Henderson,It's You - Fresh Hits,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53574,4OSIb3Fj9b8h38iOoBoAK9,Nathan Dawe;Ella Henderson,Hit After Hit,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53575,4BsasVXlffiJ69bRrJXWZO,Nathan Dawe;Ella Henderson,Hits à suivre 2022,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53576,2scEOSUnDnquAY1qWCpTL6,Nathan Dawe;Ella Henderson,New Arrivals,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53577,4FiWTbRnhie5VDVr4vgdgV,Nathan Dawe;Ella Henderson,Upbeat 20's,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53579,3tIwZrNqHy9PFxVTei9djX,Nathan Dawe;Ella Henderson,Beautiful Trending Hits 2022,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53580,1aZwqRn7uItXDwUXemABBc,Nathan Dawe;Ella Henderson,Hot Mix Pop,21 Reasons,1,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53581,43gjuoEXiaaf9gKuwX7RDp,Nathan Dawe;Ella Henderson,Cardio Tracks,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53582,0o46MM3tKEDPAMwiiHiL6O,Nathan Dawe;Ella Henderson,For the Girls: Summer Hits,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53583,1t2lbnp6vmWtHU9npelxL0,Nathan Dawe;Ella Henderson,BEST WORKOUT BEATS,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53584,70TpTZFReW52csA4Az7alJ,Nathan Dawe;Ella Henderson,Your Perfect Soundtrack,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53585,4X0uV0HgoNJhxCpPDKXArv,Nathan Dawe;Ella Henderson,All Bops,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53586,7CrH4BtkAGhvv0qxwn6toY,Nathan Dawe;Ella Henderson,House Anthems,21 Reasons,1,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53587,4VnsZmAkvBEX5BWxMAWBBG,Nathan Dawe;Ella Henderson,WORKOUT MOTIVATION,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53589,5FImqqYMK6ZwLwClPDds8c,Nathan Dawe;Ella Henderson,I'm Blue - Hits of 2022,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53590,2PCr2VcrGoyL6ASlI0KEJh,Nathan Dawe;Ella Henderson,Hits Hits Hits,21 Reasons,1,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53591,1tS0gVQnNVO02srYrx9pzQ,Nathan Dawe;Ella Henderson,Brandneu Dance,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53592,5bE4GXZ1gqGqx8fFfqRFcR,Nathan Dawe;Ella Henderson,Pop Hits Now,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53593,22yb2vNuLKZXIX9hh7J7z5,Nathan Dawe;Ella Henderson,Today's Party Hits,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53594,1UnLTLbFwgzdeRWRpV5DyU,Nathan Dawe;Ella Henderson,Daily Pop Mix,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53595,7LPV0bG913iKCgtYxom9UP,Nathan Dawe;Ella Henderson,Upbeat Pop,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53597,6D6jNCGiRl1VgpZB3UHOEs,Nathan Dawe;Ella Henderson,From The Ashes - New Beats,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53599,3bhz7I1IWYWUXm5TT7ae2I,Nathan Dawe;Ella Henderson,"#Multiverse, If the Multiverse Is Real",21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
53588,4WCpgL2vHyx2vusJ5mbBnF,Nathan Dawe;Jaykae;Malika,10's Dance Classics,Flowers,0,197209,False,0.671,0.925,5,-4.518,0,0.0783,0.0152,0.0,0.289,0.449,126.109,4,house
53563,3a03BqKYbKWqn9cPqyQcD8,Nathan Dawe;KSI,2Step - Pop R'n'B,Lighter,2,182439,False,0.703,0.837,8,-3.606,1,0.0395,0.0214,4.45e-05,0.104,0.356,124.953,4,house
53564,3V2CTVcrKZ3M6cVgiGKmml,Nathan Dawe;KSI,Hot Mix Pop,Lighter,0,182439,False,0.703,0.837,8,-3.606,1,0.0395,0.0214,4.45e-05,0.104,0.356,124.953,4,house
53959,5lWUeSYO61UYgNlFlqcwYl,Nathan Dawe;KSI,Lighter (feat. KSI),Lighter (feat. KSI),65,182439,False,0.703,0.837,8,-3.606,1,0.0395,0.0214,4.45e-05,0.104,0.356,124.953,4,house
53566,17EsRsXxdcQSiPyhPIguxp,Nathan Dawe;T. Matthias,EDM Hits,Goodbye,0,174649,False,0.719,0.831,0,-2.66,0,0.0299,0.0431,0.000273,0.0666,0.576,126.03,4,house
53568,4LBhdb4279nhqimREEgbf9,Nathan Dawe;T. Matthias,House Anthems,Goodbye,4,174649,False,0.719,0.831,0,-2.66,0,0.0299,0.0431,0.000273,0.0666,0.576,126.03,4,house
53573,1zyHKxNEqwM1wI3t3c4WZZ,Nathan Dawe;T. Matthias,Dance Dance Dance,Goodbye,0,174649,False,0.719,0.831,0,-2.66,0,0.0299,0.0431,0.000273,0.0666,0.576,126.03,4,house
87119,7hiUBUSyIepRGWQbYrMvzw,Nathaniel Rateliff & The Night Sweats,Mega Hits Autumn/Fall 2022,Face Down In The Moment,0,279186,False,0.52,0.591,6,-3.225,1,0.0301,0.353,0.00412,0.102,0.359,151.089,4,r-n-b
87136,6vmVxm1RRAKfc7MPVUWy3z,Nathaniel Rateliff & The Night Sweats;Julie Davis,Alternative Christmas 2022,Baby It's Cold Outside,0,196649,False,0.569,0.419,0,-9.725,1,0.0318,0.831,0.0,0.108,0.45,97.918,4,r-n-b
81372,4HKbWbn8acXeTq6j0rqO5z,Navaan Sandhu,Plug Talk,Plug Talk,67,162346,False,0.678,0.815,4,-1.736,0,0.264,0.0336,0.0,0.318,0.474,95.969,4,pop
81676,07fDD54BLVrdAvM4krVGlG,Navaan Sandhu,Black Life,Black Life,66,179228,False,0.677,0.682,3,-6.518,0,0.137,0.00392,0.0,0.181,0.646,89.81,4,pop
51671,6N6mJlsjYRV0yoMSPS5JiQ,Navv Inder;Lisa Mishra;Raja Kumari,"The Wakhra Song (From ""Judgementall Hai Kya"")",The Wakhra Song,60,196000,False,0.788,0.894,5,-2.661,0,0.198,0.339,0.000253,0.0649,0.588,89.945,4,hip-hop
81680,7rr6n1NFIcQXCsi43P0YNl,Nawab,Expert Jatt,Expert Jatt,65,199534,False,0.765,0.948,6,-2.816,0,0.199,0.298,0.0,0.0784,0.647,172.038,4,pop
64847,09SsT6U26aWDG3VeiZUA4e,Nazan Öncel,Sokak Kızı,Erkekler De Yanar,40,230320,False,0.683,0.77,6,-6.49,1,0.0246,0.00263,7.03e-06,0.354,0.784,102.732,4,jazz
64870,0S4HB769BP3gdVWfe7SLtS,Nazan Öncel,Yan Yana Fotoğraf Çektirelim,Beyoğlu,39,222320,False,0.661,0.764,5,-6.572,0,0.0357,0.0613,0.0,0.261,0.637,114.949,4,jazz
71510,11lz5IuUrg2qVuNrGPRVq2,Nazareth,The Anthology,Love Hurts,32,233293,False,0.48,0.427,7,-7.961,1,0.0243,0.00315,0.00442,0.338,0.148,80.078,4,metal
87612,2NaY6k6TAA64CFvszkhBv0,Ndee Naldinho,Preto do Gueto (Deluxe),Aquela Mina É Firmeza,43,432962,False,0.54,0.752,7,-7.536,1,0.0705,0.31,0.0,0.221,0.611,80.888,4,r-n-b
87722,5u8XmgNqmWZORE6XByIj1J,Ndee Naldinho,O Povo da Periferia (Deluxe),O Povo da Periferia (Expressão Ativa),42,469999,False,0.804,0.371,0,-15.462,1,0.138,0.515,1.08e-05,0.173,0.749,133.96,4,r-n-b
86357,4Ssi6tKwrTHi5qvDndrZRP,Neck Deep,The Peace And The Panic,Wish You Were Here,73,248253,False,0.53,0.496,10,-6.318,1,0.0264,0.428,0.0,0.0898,0.535,159.957,3,punk
86516,4oVdhvxZrKQTM9ZsUIZa3S,Neck Deep,Life's Not Out To Get You,December,68,218954,True,0.542,0.439,2,-7.728,1,0.0272,0.626,0.0,0.109,0.466,144.949,4,punk
51712,7gl8XJ8EmiObfSFppTATt6,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),Twist,58,299440,False,0.719,0.945,7,-4.977,1,0.136,0.033,7.26e-05,0.0857,0.748,109.014,4,hip-hop
51092,7H3mfOvtPNA8YDF3EdKy0L,Neeraj Shridhar;Kavita Seth,Cocktail (Original Motion Picture Soundtrack),Tum Hi Ho Bandhu,71,283693,False,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994,4,hip-hop
81188,7H3mfOvtPNA8YDF3EdKy0L,Neeraj Shridhar;Kavita Seth,Cocktail (Original Motion Picture Soundtrack),Tum Hi Ho Bandhu,71,283693,False,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994,4,pop
51713,1n1b2lwdRdWF5RAaA0vewk,Neeraj Shridhar;Master Saleem;Suzi Q,Love Aaj Kal (Original Motion Picture Soundtrack),Aahun Aahun,58,290493,False,0.78,0.904,1,-5.509,0,0.2,0.163,8.54e-05,0.0662,0.664,129.966,4,hip-hop
81085,4iEGv5Ne6HuCkFCjzxdWQK,Neeti Mohan;Sanjay Leela Bhansali,Gangubai Kathiawadi,Meri Jaan,72,238103,False,0.745,0.432,0,-8.092,0,0.0406,0.629,0.0,0.351,0.693,104.018,4,pop
96179,6rbkRZKovJISNCd5cZtOMP,Negritude Junior,Deixa Acontecer,Beijo Geladinho,44,186773,False,0.64,0.7,0,-9.078,1,0.0409,0.0472,0.0,0.13,0.801,94.989,4,samba
96193,4eBBprodHvNoxSVvSjfrcg,Negritude Junior,Bis - Negritude Junior,Cohab City / Música Incidental: ABC / Vem Pra Cá,44,262800,False,0.697,0.771,7,-11.294,1,0.0524,0.278,0.0,0.228,0.851,103.808,4,samba
96234,7k8ACYfxa2aobtxHnBg1vl,Negritude Junior,Gente Da Gente,Absoluta,42,284360,False,0.569,0.371,1,-13.646,0,0.0375,0.572,0.0,0.0913,0.353,116.537,4,samba
96291,7hEJQsARNIqoEvNTUs9gZ1,Negritude Junior,Gente Da Gente,Cohab City / Música Incidental: ABC / Vem Pra Cá,42,261373,False,0.698,0.769,7,-11.33,1,0.0554,0.283,0.0,0.264,0.846,103.805,4,samba
96478,3VWHMbDks5VHRKCj8JIL9m,Negritude Junior,Bis - Negritude Junior,Tanajura,39,211866,False,0.632,0.6,4,-11.271,0,0.0663,0.285,0.0,0.219,0.557,88.574,4,samba
96604,6dU66fnd0e0XbC1i5TWUHP,Negritude Junior,Timidez (Ao Vivo),Timidez - Ao Vivo,38,163653,False,0.491,0.602,7,-7.486,0,0.0324,0.734,0.0,0.409,0.518,76.024,4,samba
96875,4AEKyPy7NXHNo6NkmdOaQG,Negritude Junior,Natural,Conto De Fadas,36,250200,False,0.547,0.739,7,-8.943,1,0.0613,0.18,0.0,0.159,0.824,81.959,4,samba
81986,4tjLYTXFqZhkUDga4bQ0yl,Neha Kakkar;Dhvani Bhanushali;Ikka;Tanishk Bagchi,"Dilbar (From ""Satyameva Jayate"")","Dilbar (From ""Satyameva Jayate"")",66,184432,False,0.725,0.912,9,-3.665,0,0.0851,0.155,7.68e-05,0.107,0.674,104.054,4,pop
81519,1r6sFC5J0p9r3jcfIoSGDM,Neha Kakkar;Jubin Nautiyal;Jaani,Taaron Ke Shehar,Taaron Ke Shehar,67,230082,False,0.441,0.61,9,-5.182,0,0.0404,0.238,0.0,0.101,0.348,79.736,4,pop
81775,5x72Q1SyiDHJ4IF2mRzfkg,Neha Kakkar;Tanishk Bagchi,"Gali Gali (From ""Kgf Chapter 1"")","Gali Gali (From ""Kgf Chapter 1"")",66,174711,False,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,4,pop
81920,0TkquWzzuxcrwbCWlTrKYF,Neha Kakkar;Tanishk Bagchi;Lalit Sen,Yaad Piya Ki Aane Lagi,Yaad Piya Ki Aane Lagi,65,256678,False,0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.112,0.693,107.977,4,pop
53471,0H8Tclo4x4kbZruQtZFNSX,NEIKED;Anne-Marie;Latto,I Just Called,I Just Called,73,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53686,2L8j15CcRjHzDhy58wJu6Y,NEIKED;Anne-Marie;Latto,Hits à suivre 2022,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53687,7jwyLjTmtzE6w3q9ANqtEH,NEIKED;Anne-Marie;Latto,Beautiful Trending Hits 2022,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53689,1kmqlqDBu1fHGsrpzbBxif,NEIKED;Anne-Marie;Latto,I'm Blue - Hits of 2022,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53690,1qxwvAGd4N6M3HaxBRnlBz,NEIKED;Anne-Marie;Latto,Internet Sensations,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53691,3uK9mi1dFceUfWFOYbiIFE,NEIKED;Anne-Marie;Latto,Daily Pop Mix,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53696,4yjaO9T8KNP8ZZTABXnZ3V,NEIKED;Anne-Marie;Latto,New Pop Classics,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53722,2bH2audXWKrZXRgCDomrzm,NEIKED;Anne-Marie;Latto,Upbeat 20's,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53729,3GPPnpBsH1C4HCZM3pvRIr,NEIKED;Anne-Marie;Latto,Hit After Hit,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53730,3C1hNCIzLbYri8YoCPt6HV,NEIKED;Anne-Marie;Latto,All That Really Matters - Just Hits,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53731,6IOyREuOor8IVa0x0fvKfh,NEIKED;Anne-Marie;Latto,Your Perfect Soundtrack,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53737,4SatRTEgOoq5hWsSkGTt6P,NEIKED;Anne-Marie;Latto,Hits Hits Hits,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53743,2QbGkMyeZuALMT6UuM8aED,NEIKED;Anne-Marie;Latto,"#Multiverse, If the Multiverse Is Real",I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
53105,6f5ExP43esnvdKPddwKXJH,NEIKED;Mae Muller;Polo G,Better Days (NEIKED x Mae Muller x Polo G),Better Days (NEIKED x Mae Muller x Polo G),82,160656,False,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4,house
53670,0De40jMXJCkHG8IbCCnTsn,NEIKED;Mae Muller;Polo G,pov: it's 2021,Better Days,0,160656,False,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4,house
53672,4HKHbPMQNdmdGgFgzpCWu1,NEIKED;Mae Muller;Polo G,Arbeitsmusik Herbst/Winter 2022/2023,Better Days,0,160656,False,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4,house
53675,5Ewv1Onq6GMnoWxyuChLIW,NEIKED;Mae Muller;Polo G,Mega Hits Autumn/Fall 2022,Better Days,1,160656,False,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4,house
53718,5Ewv1Onq6GMnoWxyuChLIW,NEIKED;Mae Muller;Polo G,Mega Hits Autumn/Fall 2022,Better Days,1,160656,False,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4,house
103872,1vMGIZbIkpaLSagdF2ygcV,NEIL FRANCES,Music Sounds Better with You,Music Sounds Better with You,70,198305,False,0.927,0.525,8,-8.256,0,0.0667,0.274,0.238,0.0672,0.778,118.023,4,soul
96185,67LQpgGMjI0jnXo9lRj07C,Nelson Gonçalves,Seleção de Ouro,A Volta do Boêmio,44,185666,False,0.596,0.314,9,-10.024,0,0.029,0.892,1.35e-06,0.168,0.6,99.435,4,samba
96673,7MsGQ1laPhAQTGMnYRNrGP,Nelson Gonçalves,Nelson De Hoje,Mágoas de Caboclo,38,193693,False,0.378,0.422,0,-11.382,0,0.0289,0.733,4.6e-06,0.625,0.389,93.286,4,samba
96780,3dGkVWeKPohk1SiCJMtlrC,Nelson Gonçalves,Isto é Brasil,Ai Que Saudade Da Amélia,38,167706,False,0.665,0.662,0,-11.254,1,0.0758,0.395,0.0,0.598,0.782,97.615,4,samba
87873,24WyT7rIQvUUEZVyLMEEf6,Nelson Ned,Antologia (Volumen 2),El Preso No. 9,41,205400,False,0.519,0.38,11,-11.009,0,0.0342,0.716,0.0,0.283,0.617,121.587,3,r-n-b
96354,4ke6wCVSdY91iMsIayiMKG,Nelson Sargento,Versátil,Ciúme Doentio,40,163400,False,0.758,0.547,2,-8.868,1,0.0477,0.64,0.0,0.271,0.93,90.005,4,samba
96514,40eeLpIvzz1wRgmVHLy407,Nelson Sargento,Versátil,Falso Amor Sincero,38,140946,False,0.701,0.507,0,-9.295,1,0.0703,0.542,0.0,0.131,0.916,96.882,4,samba
64728,5lyuwrwSG5C4kiyE7BJbRl,Nenei;Javier Penna,"Lounge Remixes, Vol. 4",Just the Two of Us - Luxury Remix,1,241000,False,0.772,0.654,1,-11.573,1,0.0418,0.00428,0.146,0.0991,0.711,121.952,4,jazz
